teacher_id,teacher_firstname,teacher_lastname,city,teacher_description,n_experiences,n_diplomas,highest_diploma_level,course_title,course_description,course_code,course_level,number_of_stars
ee216d350b2c,Jean-Pierre Dubois,Leroux,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en Europe, je propose des cours theoriques et pratiques pour aider les etudiants a maitriser les concepts de base et a se preparer a des etudes superieures ou a des carrieres en developpement logiciel. Je privilegie un enseignement clair, interactif et adapte aux besoins de chaque apprenant.",2,2,certificat,"Developpement Web avec HTML, CSS et JavaScript","Introduction aux bases du developpement web, avec une attention particuliere a l'esthetique et a la fonctionnalite.",,,4.0
cb2e788255f7,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et le partage de connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de niveau intermediaire et avance, axes sur la pratique et la resolution de problemes concrets. Je recherche un poste stimulant ou je peux contribuer a l'epanouissement des etudiants.",3,2,licence,Introduction a la Programmation,Cours de base pour les debutants en programmation.,,,4.8
cb2e788255f7,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et le partage de connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de niveau intermediaire et avance, axes sur la pratique et la resolution de problemes concrets. Je recherche un poste stimulant ou je peux contribuer a l'epanouissement des etudiants.",3,2,licence,Algorithmes et Structures de Donnees,Approfondissement des concepts fondamentaux.,,,4.5
cb2e788255f7,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et le partage de connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de niveau intermediaire et avance, axes sur la pratique et la resolution de problemes concrets. Je recherche un poste stimulant ou je peux contribuer a l'epanouissement des etudiants.",3,2,licence,"Developpement Web avec HTML, CSS et JavaScript",Introduction aux technologies web.,,,4.0
cb2e788255f7,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et le partage de connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de niveau intermediaire et avance, axes sur la pratique et la resolution de problemes concrets. Je recherche un poste stimulant ou je peux contribuer a l'epanouissement des etudiants.",3,2,licence,Developpement d'Applications Mobiles avec Android,Basique pour les debutants.,,,3.7
cb2e788255f7,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en informatique, passionne par l'enseignement et le partage de connaissances. Fort d'une solide experience en France et en developpement informatique, je propose des cours de niveau intermediaire et avance, axes sur la pratique et la resolution de problemes concrets. Je recherche un poste stimulant ou je peux contribuer a l'epanouissement des etudiants.",3,2,licence,Data Science avec Python,Introduction aux outils et techniques de Data Science.,,,4.2
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en Europe, je propose des cours de qualite pour tous les niveaux, de l'introduction aux concepts fondamentaux a l'application pratique des technologies les plus recentes. Mon objectif est de former des apprenants competents et motives.",3,2,doctorat,Introduction a la Programmation en Python,"Une introduction complete aux bases de Python, incluant la syntaxe, les structures de donnees et les fonctions.",,,4.8
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en Europe, je propose des cours de qualite pour tous les niveaux, de l'introduction aux concepts fondamentaux a l'application pratique des technologies les plus recentes. Mon objectif est de former des apprenants competents et motives.",3,2,doctorat,Algorithmes et Structures de Donnees,"Exploration des algorithmes fondamentaux et des structures de donnees courantes, avec des exemples pratiques.",,,4.5
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en Europe, je propose des cours de qualite pour tous les niveaux, de l'introduction aux concepts fondamentaux a l'application pratique des technologies les plus recentes. Mon objectif est de former des apprenants competents et motives.",3,2,doctorat,Developpement Web avec JavaScript et HTML,"Une formation pratique sur les bases du developpement web, avec un focus sur JavaScript et HTML.",,,4.7
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en Europe, je propose des cours de qualite pour tous les niveaux, de l'introduction aux concepts fondamentaux a l'application pratique des technologies les plus recentes. Mon objectif est de former des apprenants competents et motives.",3,2,doctorat,Developpement Mobile avec Android,"Introduction aux principes du developpement mobile en Android, incluant les frameworks et les outils essentiels.",,,3.9
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une solide experience dans la conception et la mise en oeuvre de programmes d'apprentissage. S'engage a offrir un enseignement pratique, axe sur l'application des concepts theoriques. A une forte orientation vers la creation de cours interactifs et engageants.",3,3,certificat,Introduction aux Bases de Code,,,Débutant,4.8
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une solide experience dans la conception et la mise en oeuvre de programmes d'apprentissage. S'engage a offrir un enseignement pratique, axe sur l'application des concepts theoriques. A une forte orientation vers la creation de cours interactifs et engageants.",3,3,certificat,Programmation Orientee Objet,,,Intermédiaire,4.5
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une solide experience dans la conception et la mise en oeuvre de programmes d'apprentissage. S'engage a offrir un enseignement pratique, axe sur l'application des concepts theoriques. A une forte orientation vers la creation de cours interactifs et engageants.",3,3,certificat,Developpement Web avec JavaScript,,,Débutant,4.2
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une solide experience dans la conception et la mise en oeuvre de programmes d'apprentissage. S'engage a offrir un enseignement pratique, axe sur l'application des concepts theoriques. A une forte orientation vers la creation de cours interactifs et engageants.",3,3,certificat,Algorithmes et Structures de Donnees,,,Intermédiaire,4.0
c05381598ed1,Jean-Pierre Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et l'accompagnement des etudiants. Specialiste en developpement logiciel, avec une solide experience dans la conception et l'animation de cours de formation. Recherche active de nouvelles methodes et outils pedagogiques.",2,3,certificat,Introduction a la Programmation,,,,4.8
c05381598ed1,Jean-Pierre Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et l'accompagnement des etudiants. Specialiste en developpement logiciel, avec une solide experience dans la conception et l'animation de cours de formation. Recherche active de nouvelles methodes et outils pedagogiques.",2,3,certificat,Algorithmes et Structures de Donnees,,,,4.5
c05381598ed1,Jean-Pierre Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et l'accompagnement des etudiants. Specialiste en developpement logiciel, avec une solide experience dans la conception et l'animation de cours de formation. Recherche active de nouvelles methodes et outils pedagogiques.",2,3,certificat,Developpement Web avec JavaScript,,,,4.7
c05381598ed1,Jean-Pierre Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une forte orientation vers l'apprentissage actif et l'accompagnement des etudiants. Specialiste en developpement logiciel, avec une solide experience dans la conception et l'animation de cours de formation. Recherche active de nouvelles methodes et outils pedagogiques.",2,3,certificat,Programmation Orientee Objet,,,,4.6
ee216d350b2c,Jean-Pierre Dubois,Leroux,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement en tant qu'intervenant, il se specialise dans les bases de donnees, l'intelligence artificielle et la securite informatique. Il recherche un poste stimulant ou il pourra partager son expertise et contribuer au developpement de futurs professionnels.",3,2,licence,Fondations de la Programmation,,,,4.8
ee216d350b2c,Jean-Pierre Dubois,Leroux,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement en tant qu'intervenant, il se specialise dans les bases de donnees, l'intelligence artificielle et la securite informatique. Il recherche un poste stimulant ou il pourra partager son expertise et contribuer au developpement de futurs professionnels.",3,2,licence,Base de Donnees et SQL,,,,4.5
ee216d350b2c,Jean-Pierre Dubois,Leroux,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement en tant qu'intervenant, il se specialise dans les bases de donnees, l'intelligence artificielle et la securite informatique. Il recherche un poste stimulant ou il pourra partager son expertise et contribuer au developpement de futurs professionnels.",3,2,licence,Intelligence Artificielle : Concepts et Applications,,,,4.2
ee216d350b2c,Jean-Pierre Dubois,Leroux,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement en tant qu'intervenant, il se specialise dans les bases de donnees, l'intelligence artificielle et la securite informatique. Il recherche un poste stimulant ou il pourra partager son expertise et contribuer au developpement de futurs professionnels.",3,2,licence,Securite Informatique : Principes et Techniques,,,,4.0
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expertise dans les technologies Java, Python et Data Science. Recherche un poste de formateur/professeur dans le domaine de l'informatique en France et en internationaux.",3,2,doctorat,Java Fundamentals,,,,4.8
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expertise dans les technologies Java, Python et Data Science. Recherche un poste de formateur/professeur dans le domaine de l'informatique en France et en internationaux.",3,2,doctorat,Python Programming,,,,4.5
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expertise dans les technologies Java, Python et Data Science. Recherche un poste de formateur/professeur dans le domaine de l'informatique en France et en internationaux.",3,2,doctorat,Data Structures and Algorithms,,,,4.2
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expertise dans les technologies Java, Python et Data Science. Recherche un poste de formateur/professeur dans le domaine de l'informatique en France et en internationaux.",3,2,doctorat,Database Management Systems,,,,4.0
679d84950d35,Jean-Luc Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expertise dans les technologies Java, Python et Data Science. Recherche un poste de formateur/professeur dans le domaine de l'informatique en France et en internationaux.",3,2,doctorat,Machine Learning Basics,,,,4.6
b83ec80cee36,Antoine Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception et l'animation de cours de qualite, axes sur la pratique et la resolution de problemes concrets. Il est un expert en [mentionner une competence specifique, ex: Python, Java, Data Science].",2,2,professeur,Introduction a la Programmation (Niveau Debutant),,,,4.8
b83ec80cee36,Antoine Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception et l'animation de cours de qualite, axes sur la pratique et la resolution de problemes concrets. Il est un expert en [mentionner une competence specifique, ex: Python, Java, Data Science].",2,2,professeur,Python pour Data Science,,,,4.5
b83ec80cee36,Antoine Dubois,Lambert,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience en France et en developpement international, Antoine possede une expertise dans la conception et l'animation de cours de qualite, axes sur la pratique et la resolution de problemes concrets. Il est un expert en [mentionner une competence specifique, ex: Python, Java, Data Science].",2,2,professeur,Algorithmes et Structures de Donnees,,,,4.2
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en technologies web et mobiles, avec une forte orientation vers la pedagogie et l'accompagnement des etudiants. Recherche a proposer des cours de niveau avance et de formation continue.",3,2,licence,Introduction a la Programmation,,,,4.8
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en technologies web et mobiles, avec une forte orientation vers la pedagogie et l'accompagnement des etudiants. Recherche a proposer des cours de niveau avance et de formation continue.",3,2,licence,Frameworks JavaScript,,,,4.5
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en technologies web et mobiles, avec une forte orientation vers la pedagogie et l'accompagnement des etudiants. Recherche a proposer des cours de niveau avance et de formation continue.",3,2,licence,Developpement Web Mobile,,,,4.7
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Introduction a la Programmation,,CS101,,4.8
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Algorithmes et Structures de Donnees,,CS201,,4.5
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Developpement Web avec JavaScript,,CS301,,4.2
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Systemes d'Exploration et de Navigation,,CS302,,4.0
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Securite Informatique,,CS303,,4.7
89a804181709,Jean-Pierre Dubois,Leroy,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie et en adaptation aux differents niveaux d'apprentissage. A une solide experience dans le secteur des technologies de l'information et de la communication, avec un fort interet pour l'enseignement a distance et l'apprentissage en ligne.",3,3,maitre,Intelligence Artificielle et Machine Learning,,CS401,,4.6
6425e8b16d64,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Specialiste dans la formation de professionnels en matiere de programmation, de conception de logiciels et d'architecture logicielle. Un leader pedagogique, axe sur l'enseignement pratique, le partage de connaissances et l'accompagnement personnalise des etudiants.",3,2,licence,Introduction a la Programmation (Cours 1),"Cours de base en programmation avec Python, pour les debutants.",,,4.8
6425e8b16d64,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Specialiste dans la formation de professionnels en matiere de programmation, de conception de logiciels et d'architecture logicielle. Un leader pedagogique, axe sur l'enseignement pratique, le partage de connaissances et l'accompagnement personnalise des etudiants.",3,2,licence,Algorithmes et Structures de Donnees (Cours 2),Comprehension des algorithmes et des structures de donnees fondamentales.,,,4.5
6425e8b16d64,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Specialiste dans la formation de professionnels en matiere de programmation, de conception de logiciels et d'architecture logicielle. Un leader pedagogique, axe sur l'enseignement pratique, le partage de connaissances et l'accompagnement personnalise des etudiants.",3,2,licence,Design Patterns (Cours 3),Introduction aux patterns de conception pour ameliorer la qualite du code.,,,4.2
6425e8b16d64,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Specialiste dans la formation de professionnels en matiere de programmation, de conception de logiciels et d'architecture logicielle. Un leader pedagogique, axe sur l'enseignement pratique, le partage de connaissances et l'accompagnement personnalise des etudiants.",3,2,licence,Developpement Web avec JavaScript (Cours 4),"Fondations en JavaScript, frameworks et techniques de developpement web.",,,4.9
6425e8b16d64,Jean-Pierre Dubois,Lefevre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience en France et en developpement international. Specialiste dans la formation de professionnels en matiere de programmation, de conception de logiciels et d'architecture logicielle. Un leader pedagogique, axe sur l'enseignement pratique, le partage de connaissances et l'accompagnement personnalise des etudiants.",3,2,licence,Architecture Logicielle (Cours 5),Concepts cles de l'architecture logicielle et de la conception de systemes.,,,4.6
22bc38e94e55,Antoine Dubois,Lefebvre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience pedagogique et une expertise reconnue dans l'enseignement de la programmation et des algorithmes. Axe sur l'enseignement pratique, la resolution de problemes et le partage de connaissances. Recherche a contribuer a l'evolution du domaine du developpement informatique.",3,2,licence,Algorithmes et Structures de Donnees,,,,4.8
22bc38e94e55,Antoine Dubois,Lefebvre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience pedagogique et une expertise reconnue dans l'enseignement de la programmation et des algorithmes. Axe sur l'enseignement pratique, la resolution de problemes et le partage de connaissances. Recherche a contribuer a l'evolution du domaine du developpement informatique.",3,2,licence,Programmation Orientee Objet,,,,4.5
22bc38e94e55,Antoine Dubois,Lefebvre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience pedagogique et une expertise reconnue dans l'enseignement de la programmation et des algorithmes. Axe sur l'enseignement pratique, la resolution de problemes et le partage de connaissances. Recherche a contribuer a l'evolution du domaine du developpement informatique.",3,2,licence,Developpement Web,,,,4.2
22bc38e94e55,Antoine Dubois,Lefebvre,Paris,"Formateur passionne et experimente en developpement informatique, avec une solide experience pedagogique et une expertise reconnue dans l'enseignement de la programmation et des algorithmes. Axe sur l'enseignement pratique, la resolution de problemes et le partage de connaissances. Recherche a contribuer a l'evolution du domaine du developpement informatique.",3,2,licence,Intelligence Artificielle,,,,4.0
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. A dirige des cours et des projets pour une large gamme de niveaux, offrant une experience pratique et une approche pedagogique innovante. Specialise dans les technologies web et les algorithmes.",3,2,licence,Introduction aux Bases de Code,"Cours pour debutants en programmation, axe sur les concepts fondamentaux.",,,4.8
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. A dirige des cours et des projets pour une large gamme de niveaux, offrant une experience pratique et une approche pedagogique innovante. Specialise dans les technologies web et les algorithmes.",3,2,licence,Algorithmes et Structures de Donnees,"Cours avance sur les algorithmes et les structures de donnees, avec exemples pratiques.",,,4.5
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. A dirige des cours et des projets pour une large gamme de niveaux, offrant une experience pratique et une approche pedagogique innovante. Specialise dans les technologies web et les algorithmes.",3,2,licence,"Developpement Web avec HTML, CSS et JavaScript","Cours complet sur le developpement web, incluant les bases du HTML, CSS et JavaScript.",,,4.2
e9110fc0b3b6,Jean-Pierre Dubois,Martin,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. A dirige des cours et des projets pour une large gamme de niveaux, offrant une experience pratique et une approche pedagogique innovante. Specialise dans les technologies web et les algorithmes.",3,2,licence,Programmation Orientee Objet,Cours sur les principes de la programmation orientee objet.,,,4.0
e06d0c929e62,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en informatique, passionne par l'enseignement et l'accompagnement des etudiants. Expert en developpement logiciel, avec une solide experience dans la conception et l'animation de cours. Specialise dans les concepts avances et la resolution de problemes complexes. A dirige plusieurs projets de formation et a recu des retours positifs pour sa pedagogie.",3,2,doctorat,Introduction aux Bases de Code,"Cours de base pour debutants en programmation, couvrant les concepts fondamentaux de l'algorithmique et du langage Python.",,,4.8
e06d0c929e62,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en informatique, passionne par l'enseignement et l'accompagnement des etudiants. Expert en developpement logiciel, avec une solide experience dans la conception et l'animation de cours. Specialise dans les concepts avances et la resolution de problemes complexes. A dirige plusieurs projets de formation et a recu des retours positifs pour sa pedagogie.",3,2,doctorat,Programmation Orientee Objet,"Cours avance sur les principes de la programmation orientee objet, incluant la conception de classes, l'heritage et le polymorphisme.",,,4.5
e06d0c929e62,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en informatique, passionne par l'enseignement et l'accompagnement des etudiants. Expert en developpement logiciel, avec une solide experience dans la conception et l'animation de cours. Specialise dans les concepts avances et la resolution de problemes complexes. A dirige plusieurs projets de formation et a recu des retours positifs pour sa pedagogie.",3,2,doctorat,Developpement Web avec JavaScript,"Cours pratique sur les bases du developpement web avec JavaScript, HTML et CSS.",,,4.7
834dc9de75aa,Antoine Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une expertise dans l'enseignement et la formation. Passionne par l'innovation et la pedagogie, Antoine apporte une approche pratique et motivante aux etudiants. Il possede une solide base theorique et une grande capacite a transmettre ses connaissances de maniere claire et engageante.",3,3,certificat,Introduction aux Bases de Code,"Cours de base pour les debutants en programmation, couvrant les concepts fondamentaux de la programmation orientee objet.",,,4.8
834dc9de75aa,Antoine Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une expertise dans l'enseignement et la formation. Passionne par l'innovation et la pedagogie, Antoine apporte une approche pratique et motivante aux etudiants. Il possede une solide base theorique et une grande capacite a transmettre ses connaissances de maniere claire et engageante.",3,3,certificat,Algorithmique et Structures de Donnees,Cours axe sur l'apprentissage d'algorithmes et de structures de donnees fondamentales.,,,4.5
834dc9de75aa,Antoine Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une expertise dans l'enseignement et la formation. Passionne par l'innovation et la pedagogie, Antoine apporte une approche pratique et motivante aux etudiants. Il possede une solide base theorique et une grande capacite a transmettre ses connaissances de maniere claire et engageante.",3,3,certificat,Programmation Orientee Objet,"Cours avance sur les principes de la programmation orientee objet, incluant la conception, l'implementation et l'utilisation des classes et des objets.",,,4.7
834dc9de75aa,Antoine Dubois,Moreau,Paris,"Formateur passionne et experimente en developpement informatique, avec une expertise dans l'enseignement et la formation. Passionne par l'innovation et la pedagogie, Antoine apporte une approche pratique et motivante aux etudiants. Il possede une solide base theorique et une grande capacite a transmettre ses connaissances de maniere claire et engageante.",3,3,certificat,Developpement Web avec JavaScript,"Cours pratique sur le developpement web avec JavaScript, incluant le DOM, les evenements et les frameworks.",,,4.6
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Python Programming,,,,4.8
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Java Fundamentals,,,,4.5
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Data Structures and Algorithms,,,,4.7
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Object-Oriented Programming,,,,4.6
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Database Systems,,,,4.9
0163518081f4,Jean-Pierre Dubois,Lefevre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Fort d'une solide experience dans la conception et l'animation de cours, avec une specialisation dans les technologies Python et Java. Recherche a la fois un nouveau defi professionnel et un role ou il peut contribuer a l'epanouissement des etudiants.",3,2,doctorat,Software Engineering Principles,,,,4.7
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique international, je propose des cours de qualite, axes sur la pratique et l'application des concepts. Je cherche a partager mon expertise et a aider les etudiants a maitriser les technologies actuelles.",3,2,licence,Introduction aux Bases de Donnees,"Presentation des concepts fondamentaux, SQL, et modelisation des donnees. Inclut des exercices pratiques d'utilisation.",,,4.8
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique international, je propose des cours de qualite, axes sur la pratique et l'application des concepts. Je cherche a partager mon expertise et a aider les etudiants a maitriser les technologies actuelles.",3,2,licence,Programmation Orientee Objet,"Cours de base en OOP, design de classes, heritage, polymorphisme et encapsulation.",,,4.5
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique international, je propose des cours de qualite, axes sur la pratique et l'application des concepts. Je cherche a partager mon expertise et a aider les etudiants a maitriser les technologies actuelles.",3,2,licence,Developpement Web avec JavaScript,"Introduction a JavaScript, frameworks populaires (React, Angular, Vue), et developpement d'interfaces utilisateur web.",,,4.2
ad146ef2127f,Jean-Pierre Dubois,Lefebvre,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Forte d'une solide experience en France et en developpement informatique international, je propose des cours de qualite, axes sur la pratique et l'application des concepts. Je cherche a partager mon expertise et a aider les etudiants a maitriser les technologies actuelles.",3,2,licence,Data Science avec Python,"Concepts de base de la Data Science, manipulation de donnees, analyse descriptive et exploratoire (EDA).",,,4.0
0559d7ab8f8f,Jean-Pierre Dubois,Laurent Moreau,Paris,"Formateur experimente en developpement informatique, passionne par l'enseignement et la transmission des connaissances. Expert en pedagogie, avec une solide experience dans la conception et l'animation de cours, de formation et de mentorat. Recherche un poste stimulant ou mettre a profit son expertise et son engagement envers l'apprentissage.",3,3,certificat,Introduction a la Programmation,,,,4.8
